postcode2017,ra_name_2016
5661,4
5670,4
5671,4
5680,4
5690,4
5700,2
5701,2
5710,2
5713,4
5715,3
5717,4
5719,4
5720,4
5722,4
5723,4
5724,4
5725,3
5730,4
5731,4
5732,4
5733,4
5734,4
5950,0
5960,0
6000,0
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,1
6038,0
6041,1
6042,1
6043,2
6044,2
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6076,0
6077,0
6078,0
6079,0
6081,0
6082,0
6083,0
6084,0
6090,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6121,0
6122,0
6123,0
6124,1
6125,0
6126,1
6147,0
6148,0
6149,0
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,3
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,0
6180,0
6181,0
6182,0
6207,1
6208,0
6209,0
6210,0
6211,0
6213,1
6214,1
6215,1
6218,1
6220,1
6221,1
6223,1
6224,1
6225,2
6226,1
6227,1
6228,1
6229,1
6230,1
6232,1
6233,1
6236,1
6237,1
6239,1
6240,1
6243,2
6244,2
6251,1
6252,1
6253,1
6254,2
6255,2
6256,2
6258,2
6260,2
6262,2
6271,1
6275,2
6280,1
6281,1
6282,1
6284,1
6285,1
6286,1
6288,2
6290,2
6302,2
6304,2
6306,3
6308,2
6309,2
6311,2
6312,3
6313,2
6315,3
6316,2
6317,3
6318,2
6320,2
6321,2
6322,2
6323,2
6324,2
6326,2
6327,2
6328,3
6330,2
6333,2
6335,3
6336,3
6337,3
6338,3
6341,3
6343,3
6346,4
6348,4
6350,3
6351,3
6352,3
6353,3
6355,4
6356,4
6357,3
6358,3
6359,4
6361,3
6363,3
6365,3
6367,3
6368,3
6369,3
6370,3
6372,3
6373,3
6375,3
6383,2
6384,2
6385,3
6386,3
6390,2
6391,2
6392,2
6393,2
6394,2
6395,2
6396,2
6397,2
6398,2
6401,2
6403,1
6405,2
6407,2
6409,2
6410,2
6411,2
6412,2
6413,2
6414,2
6415,3
6418,3
6419,3
6420,3
6421,3
6422,3
6423,3
6424,3
6425,3
6426,3
6427,3
6428,3
6429,4
6430,4
6431,4
6432,2
6434,4
6436,4
6437,4
6438,4
6440,4
6442,2
6443,4
6445,4
6446,3
6447,4
6448,3
6450,4
6452,4
6460,2
6461,2
6462,2
6463,2
6465,2
6466,3
6467,3
6468,3
6470,3
6472,3
6473,3
6475,3
6476,3
6477,3
6479,3
6480,3
6484,3
6485,2
6487,3
6488,3
6489,3
6490,3
6501,1
6502,2
6503,2
6504,2
6505,2
6506,2
6507,2
6509,2
6510,2
6511,2
6512,2
6513,3
6514,2
6515,3
6516,2
6517,3
6518,3
6519,3
6521,2
6522,2
6525,2
6528,2
6530,4
6532,4
6535,3
6536,3
6537,4
6556,1
6558,1
6560,1
6562,1
6564,1
6566,2
6567,2
6568,2
6569,2
6571,2
6572,2
6574,2
6575,2
6603,2
6605,3
6606,3
6608,3
6609,3
6612,4
6613,3
6614,3
6616,3
6620,3
6623,3
6625,3
6627,3
6628,3
6630,4
6631,3
6632,3
6635,4
6638,4
6639,4
6640,4
6642,4
6646,4
6701,4
6705,4
6707,4
6710,4
6711,4
6712,4
6713,3
6714,4
6716,4
6718,4
6720,3
6721,4
6722,4
6725,4
6726,3
6728,4
6731,4
6733,4
6740,4
6743,4
6751,4
6753,4
6754,4
6758,4
6760,4
6762,4
6765,4
6770,4
6798,4
6799,4
7000,1
7001,3
7004,1
7005,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7015,1
7016,1
7017,2
7018,1
7019,1
7020,2
7021,1
7022,2
7023,2
7024,1
7025,2
7026,2
7027,2
7030,3
7050,1
7052,1
7053,1
7054,1
7055,1
7109,2
7112,2
7113,2
7116,2
7117,2
7119,2
7120,2
7139,3
7140,3
7150,2
7155,2
7162,2
7163,2
7170,1
7171,1
7172,2
7173,2
7174,2
7175,2
7176,2
7177,2
7178,2
7179,2
7180,2
7182,2
7183,2
7184,2
7185,2
7186,2
7187,2
7190,3
7209,2
7210,2
7211,2
7212,2
7213,2
7214,2
7215,3
7216,2
7248,1
7249,1
7250,1
7252,2
7253,2
7254,2
7255,4
7256,4
7257,4
7258,2
7259,2
7260,2
7261,2
7262,2
7263,2
7264,2
7265,2
7267,2
7268,2
7270,2
7275,2
7276,2
7277,1
7290,1
7291,1
7292,2
7300,2
7301,2
7302,2
7303,2
7304,3
7305,2
7306,2
7307,2
7310,2
7315,2
7316,2
7320,2
7321,3
7322,2
7325,2
7330,3
7331,2
7466,3
7467,3
7468,3
7469,3
7470,3
8005,0
